Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-28 00:00:00-05:00,16.0,16.950000762939453,15.90999984741211,16.889999389648438,4184274,0.0,0.0
2022-03-01 00:00:00-05:00,16.950000762939453,17.6200008392334,16.154199600219727,16.670000076293945,6166770,0.0,0.0
2022-03-02 00:00:00-05:00,16.950000762939453,17.450000762939453,16.600000381469727,17.229999542236328,3175458,0.0,0.0
2022-03-03 00:00:00-05:00,17.420000076293945,17.93000030517578,16.40999984741211,16.75,2970359,0.0,0.0
2022-03-04 00:00:00-05:00,16.6299991607666,17.0,16.0,16.18000030517578,2799171,0.0,0.0
2022-03-07 00:00:00-05:00,30.0,30.059999465942383,19.209999084472656,21.709999084472656,105623748,0.0,0.0
2022-03-08 00:00:00-05:00,19.65999984741211,23.450000762939453,19.56999969482422,22.860000610351562,18775533,0.0,0.0
2022-03-09 00:00:00-05:00,23.1200008392334,24.489999771118164,22.020000457763672,22.530000686645508,8323647,0.0,0.0
2022-03-10 00:00:00-05:00,22.299999237060547,22.530000686645508,20.329999923706055,20.959999084472656,5796443,0.0,0.0
2022-03-11 00:00:00-05:00,20.90999984741211,21.229999542236328,19.489999771118164,19.989999771118164,4986806,0.0,0.0
2022-03-14 00:00:00-04:00,19.719999313354492,20.440000534057617,18.340099334716797,19.209999084472656,5340892,0.0,0.0
2022-03-15 00:00:00-04:00,19.510000228881836,20.43000030517578,18.90999984741211,20.3799991607666,3253970,0.0,0.0
2022-03-16 00:00:00-04:00,20.520000457763672,21.44499969482422,19.989999771118164,21.31999969482422,3627288,0.0,0.0
2022-03-17 00:00:00-04:00,21.290000915527344,22.100000381469727,20.40999984741211,21.8700008392334,3106319,0.0,0.0
2022-03-18 00:00:00-04:00,21.75,22.170000076293945,21.09000015258789,22.06999969482422,5692131,0.0,0.0
2022-03-21 00:00:00-04:00,22.100000381469727,23.899999618530273,21.584999084472656,23.0,3876782,0.0,0.0
2022-03-22 00:00:00-04:00,22.850000381469727,24.799999237060547,22.440000534057617,23.520000457763672,7493570,0.0,0.0
2022-03-23 00:00:00-04:00,23.530000686645508,23.790000915527344,21.940000534057617,22.020000457763672,5797953,0.0,0.0
2022-03-24 00:00:00-04:00,22.190000534057617,22.190000534057617,20.760000228881836,22.100000381469727,3247730,0.0,0.0
2022-03-25 00:00:00-04:00,23.0,24.510000228881836,22.110000610351562,22.59000015258789,13273313,0.0,0.0
2022-03-28 00:00:00-04:00,22.43000030517578,26.479999542236328,21.8799991607666,26.31999969482422,12213591,0.0,0.0
2022-03-29 00:00:00-04:00,25.700000762939453,28.780000686645508,25.260000228881836,27.229999542236328,11685699,0.0,0.0
2022-03-30 00:00:00-04:00,26.950000762939453,27.219999313354492,22.649999618530273,22.7450008392334,6089453,0.0,0.0
2022-03-31 00:00:00-04:00,22.924999237060547,24.317100524902344,22.260000228881836,22.530000686645508,4384496,0.0,0.0
2022-04-01 00:00:00-04:00,22.530000686645508,22.8700008392334,21.700000762939453,22.84000015258789,3193031,0.0,0.0
2022-04-04 00:00:00-04:00,22.760000228881836,23.84000015258789,22.649999618530273,22.81999969482422,2665577,0.0,0.0
2022-04-05 00:00:00-04:00,22.790000915527344,23.18000030517578,21.68000030517578,21.809999465942383,2121088,0.0,0.0
2022-04-06 00:00:00-04:00,21.309999465942383,22.020000457763672,20.940000534057617,21.649999618530273,2783166,0.0,0.0
2022-04-07 00:00:00-04:00,21.530000686645508,21.690000534057617,18.850000381469727,19.8700008392334,4810198,0.0,0.0
2022-04-08 00:00:00-04:00,19.81999969482422,20.1200008392334,19.274999618530273,19.479999542236328,2208101,0.0,0.0
2022-04-11 00:00:00-04:00,19.079999923706055,19.780000686645508,18.580799102783203,19.270000457763672,3026763,0.0,0.0
2022-04-12 00:00:00-04:00,19.170000076293945,19.65999984741211,17.799999237060547,17.969999313354492,4802051,0.0,0.0
2022-04-13 00:00:00-04:00,15.770000457763672,18.6200008392334,15.75,17.760000228881836,20083344,0.0,0.0
2022-04-14 00:00:00-04:00,17.209999084472656,17.639999389648438,16.034000396728516,17.325000762939453,6914685,0.0,0.0
2022-04-18 00:00:00-04:00,17.09000015258789,17.739999771118164,16.280000686645508,16.93000030517578,4212090,0.0,0.0
2022-04-19 00:00:00-04:00,16.850000381469727,17.8700008392334,16.5,16.8700008392334,3721460,0.0,0.0
2022-04-20 00:00:00-04:00,16.8700008392334,16.969999313354492,16.059999465942383,16.3799991607666,3401890,0.0,0.0
2022-04-21 00:00:00-04:00,16.350000381469727,16.829999923706055,16.18000030517578,16.34000015258789,2612087,0.0,0.0
2022-04-22 00:00:00-04:00,16.18000030517578,18.600000381469727,16.0,17.459999084472656,14552769,0.0,0.0
2022-04-25 00:00:00-04:00,16.829999923706055,17.510000228881836,16.260000228881836,17.280000686645508,4856072,0.0,0.0
2022-04-26 00:00:00-04:00,17.09000015258789,17.25,15.5,15.609999656677246,4038256,0.0,0.0
2022-04-27 00:00:00-04:00,15.680000305175781,15.680000305175781,14.65999984741211,14.670000076293945,4024416,0.0,0.0
2022-04-28 00:00:00-04:00,14.829999923706055,14.899999618530273,13.819999694824219,14.75,5485699,0.0,0.0
2022-04-29 00:00:00-04:00,14.59000015258789,14.890000343322754,13.550000190734863,13.609999656677246,4606991,0.0,0.0
2022-05-02 00:00:00-04:00,13.600000381469727,13.789999961853027,12.850000381469727,13.720000267028809,4258394,0.0,0.0
2022-05-03 00:00:00-04:00,13.75,14.279999732971191,13.329999923706055,14.039999961853027,3010494,0.0,0.0
2022-05-04 00:00:00-04:00,13.850000381469727,14.239999771118164,13.4399995803833,14.220000267028809,3022840,0.0,0.0
2022-05-05 00:00:00-04:00,13.859999656677246,13.944999694824219,12.524999618530273,12.760000228881836,4780471,0.0,0.0
2022-05-06 00:00:00-04:00,12.569999694824219,12.65999984741211,11.765000343322754,12.069999694824219,3967968,0.0,0.0
2022-05-09 00:00:00-04:00,11.75,11.890000343322754,10.90999984741211,10.970000267028809,4749245,0.0,0.0
2022-05-10 00:00:00-04:00,11.180000305175781,11.25,9.829999923706055,10.109999656677246,5569975,0.0,0.0
2022-05-11 00:00:00-04:00,10.170000076293945,10.500100135803223,9.0600004196167,9.220000267028809,5318202,0.0,0.0
2022-05-12 00:00:00-04:00,9.119999885559082,10.550000190734863,8.800000190734863,9.399999618530273,7601079,0.0,0.0
2022-05-13 00:00:00-04:00,9.59000015258789,10.050000190734863,9.399999618530273,9.640000343322754,5063016,0.0,0.0
2022-05-16 00:00:00-04:00,9.510000228881836,9.770000457763672,9.210000038146973,9.399999618530273,3233929,0.0,0.0
2022-05-17 00:00:00-04:00,9.5,10.149999618530273,9.145000457763672,9.760000228881836,5827378,0.0,0.0
2022-05-18 00:00:00-04:00,9.3100004196167,9.5,8.515000343322754,8.895000457763672,7661698,0.0,0.0
2022-05-19 00:00:00-04:00,8.720000267028809,9.829500198364258,8.600000381469727,9.65999984741211,8018947,0.0,0.0
2022-05-20 00:00:00-04:00,9.65999984741211,9.65999984741211,8.3100004196167,8.699999809265137,6029542,0.0,0.0
2022-05-23 00:00:00-04:00,8.75,8.75,8.09000015258789,8.329999923706055,5756722,0.0,0.0
2022-05-24 00:00:00-04:00,8.289999961853027,8.289999961853027,7.510000228881836,7.809999942779541,5184593,0.0,0.0
2022-05-25 00:00:00-04:00,7.690000057220459,8.494999885559082,7.590000152587891,8.180000305175781,7667120,0.0,0.0
2022-05-26 00:00:00-04:00,8.239999771118164,9.239999771118164,8.239999771118164,8.539999961853027,6629823,0.0,0.0
2022-05-27 00:00:00-04:00,8.600000381469727,9.470000267028809,8.5600004196167,9.229999542236328,5108738,0.0,0.0
2022-05-31 00:00:00-04:00,9.180000305175781,9.48639965057373,8.569999694824219,8.649999618530273,4035620,0.0,0.0
2022-06-01 00:00:00-04:00,8.619999885559082,8.762900352478027,8.170000076293945,8.380000114440918,5623880,0.0,0.0
2022-06-02 00:00:00-04:00,8.329999923706055,8.930000305175781,8.055000305175781,8.430000305175781,9081741,0.0,0.0
2022-06-03 00:00:00-04:00,8.220000267028809,8.40999984741211,8.010000228881836,8.100000381469727,4382652,0.0,0.0
2022-06-06 00:00:00-04:00,8.15999984741211,8.390000343322754,7.940000057220459,8.100000381469727,4232643,0.0,0.0
2022-06-07 00:00:00-04:00,7.900000095367432,8.479999542236328,7.764500141143799,8.420000076293945,5114671,0.0,0.0
2022-06-08 00:00:00-04:00,8.420000076293945,8.679900169372559,8.104999542236328,8.149999618530273,5197669,0.0,0.0
2022-06-09 00:00:00-04:00,8.100000381469727,8.130000114440918,7.329999923706055,7.360000133514404,6257350,0.0,0.0
2022-06-10 00:00:00-04:00,7.179999828338623,7.369999885559082,7.0,7.119999885559082,4717726,0.0,0.0
2022-06-13 00:00:00-04:00,6.829999923706055,6.869999885559082,6.360000133514404,6.46999979019165,5796149,0.0,0.0
2022-06-14 00:00:00-04:00,6.53000020980835,6.949999809265137,6.300000190734863,6.945000171661377,4884588,0.0,0.0
2022-06-15 00:00:00-04:00,6.949999809265137,7.190000057220459,6.502900123596191,6.610000133514404,6611912,0.0,0.0
2022-06-16 00:00:00-04:00,6.389999866485596,6.400000095367432,5.948200225830078,6.130000114440918,6863136,0.0,0.0
2022-06-17 00:00:00-04:00,6.199999809265137,6.849999904632568,6.074999809265137,6.679999828338623,10128157,0.0,0.0
2022-06-21 00:00:00-04:00,6.880000114440918,7.170000076293945,6.650000095367432,6.699999809265137,5434639,0.0,0.0
2022-06-22 00:00:00-04:00,6.389999866485596,6.920000076293945,6.21999979019165,6.570000171661377,6665274,0.0,0.0
2022-06-23 00:00:00-04:00,6.550000190734863,7.150000095367432,6.46999979019165,7.130000114440918,5735505,0.0,0.0
2022-06-24 00:00:00-04:00,7.170000076293945,7.480000019073486,6.784999847412109,7.0,10017720,0.0,0.0
2022-06-27 00:00:00-04:00,6.769999980926514,7.019999980926514,6.40500020980835,6.75,7456637,0.0,0.0
2022-06-28 00:00:00-04:00,6.699999809265137,6.869999885559082,6.34499979019165,6.53000020980835,8493078,0.0,0.0
2022-06-29 00:00:00-04:00,5.460000038146973,5.460000038146973,4.90500020980835,4.989999771118164,35110106,0.0,0.0
2022-06-30 00:00:00-04:00,4.849999904632568,5.329999923706055,4.730000019073486,4.96999979019165,19239241,0.0,0.0
2022-07-01 00:00:00-04:00,4.900000095367432,5.019999980926514,4.380000114440918,4.710000038146973,15458232,0.0,0.0
2022-07-05 00:00:00-04:00,4.599999904632568,4.824999809265137,4.460000038146973,4.639999866485596,13186358,0.0,0.0
2022-07-06 00:00:00-04:00,4.710000038146973,4.760000228881836,4.440000057220459,4.46999979019165,13904345,0.0,0.0
2022-07-07 00:00:00-04:00,4.78000020980835,5.949999809265137,4.639999866485596,5.440000057220459,61761151,0.0,0.0
2022-07-08 00:00:00-04:00,5.300000190734863,5.420000076293945,5.010000228881836,5.090000152587891,16182845,0.0,0.0
2022-07-11 00:00:00-04:00,5.050000190734863,5.119999885559082,4.739999771118164,4.800000190734863,8296538,0.0,0.0
2022-07-12 00:00:00-04:00,4.800000190734863,5.269999980926514,4.78000020980835,5.039999961853027,10399089,0.0,0.0
2022-07-13 00:00:00-04:00,4.960000038146973,5.199999809265137,4.9019999504089355,5.079999923706055,6246577,0.0,0.0
2022-07-14 00:00:00-04:00,4.9720001220703125,5.090000152587891,4.699999809265137,4.730000019073486,7775041,0.0,0.0
2022-07-15 00:00:00-04:00,4.809999942779541,5.079999923706055,4.71999979019165,4.960000038146973,8156168,0.0,0.0
2022-07-18 00:00:00-04:00,4.989999771118164,5.210000038146973,4.940000057220459,4.960000038146973,5940647,0.0,0.0
2022-07-19 00:00:00-04:00,5.010000228881836,5.369999885559082,5.010000228881836,5.25,6494467,0.0,0.0
2022-07-20 00:00:00-04:00,5.21999979019165,5.70989990234375,5.210000038146973,5.590000152587891,7280947,0.0,0.0
2022-07-21 00:00:00-04:00,5.550000190734863,5.840000152587891,5.179999828338623,5.809999942779541,18301857,0.0,0.0
2022-07-22 00:00:00-04:00,5.800000190734863,5.800000190734863,5.050000190734863,5.110000133514404,9401704,0.0,0.0
2022-07-25 00:00:00-04:00,5.099999904632568,5.114999771118164,4.771200180053711,5.039999961853027,6428162,0.0,0.0
2022-07-26 00:00:00-04:00,4.820000171661377,4.860000133514404,4.590000152587891,4.599999904632568,7406093,0.0,0.0
2022-07-27 00:00:00-04:00,4.679999828338623,4.769999980926514,4.54010009765625,4.679999828338623,6523013,0.0,0.0
2022-07-28 00:00:00-04:00,4.650000095367432,4.840000152587891,4.550000190734863,4.840000152587891,3901951,0.0,0.0
2022-07-29 00:00:00-04:00,4.815000057220459,5.070000171661377,4.690000057220459,5.03000020980835,8428712,0.0,0.0
2022-08-01 00:00:00-04:00,4.940000057220459,5.769999980926514,4.857699871063232,5.769999980926514,11455288,0.0,0.0
2022-08-02 00:00:00-04:00,5.78000020980835,6.53000020980835,5.639999866485596,5.789999961853027,19063159,0.0,0.0
2022-08-03 00:00:00-04:00,5.75,6.139999866485596,5.574999809265137,6.070000171661377,13848006,0.0,0.0
2022-08-04 00:00:00-04:00,6.059999942779541,6.489999771118164,6.0,6.150000095367432,9060800,0.0,0.0
2022-08-05 00:00:00-04:00,6.659999847412109,8.289999961853027,6.520100116729736,8.15999984741211,52776872,0.0,0.0
2022-08-08 00:00:00-04:00,10.920000076293945,13.34000015258789,10.75,11.40999984741211,124711858,0.0,0.0
2022-08-09 00:00:00-04:00,11.649999618530273,11.989999771118164,8.63010025024414,9.789999961853027,74699134,0.0,0.0
2022-08-10 00:00:00-04:00,10.600000381469727,10.630000114440918,8.880000114440918,10.510000228881836,51988247,0.0,0.0
2022-08-11 00:00:00-04:00,10.675999641418457,11.449999809265137,10.0600004196167,10.630000114440918,37538638,0.0,0.0
2022-08-12 00:00:00-04:00,11.039999961853027,13.279999732971191,10.390000343322754,12.949999809265137,80134268,0.0,0.0
2022-08-15 00:00:00-04:00,15.0,17.049999237060547,13.369999885559082,16.0,164667939,0.0,0.0
2022-08-16 00:00:00-04:00,15.71500015258789,28.600000381469727,15.359999656677246,20.649999618530273,395319881,0.0,0.0
2022-08-17 00:00:00-04:00,26.940000534057617,30.0,22.5,23.079999923706055,261697630,0.0,0.0
2022-08-18 00:00:00-04:00,19.059999465942383,20.809900283813477,16.15999984741211,18.549999237060547,174914300,0.0,0.0
2022-08-19 00:00:00-04:00,11.550000190734863,12.550000190734863,10.260000228881836,11.029999732971191,136514162,0.0,0.0
2022-08-22 00:00:00-04:00,9.600000381469727,11.510000228881836,9.170000076293945,9.239999771118164,77313828,0.0,0.0
2022-08-23 00:00:00-04:00,9.630000114440918,9.819999694824219,8.449000358581543,8.779999732971191,39608103,0.0,0.0
2022-08-24 00:00:00-04:00,11.069999694824219,11.969900131225586,9.729999542236328,10.359999656677246,116214631,0.0,0.0
2022-08-25 00:00:00-04:00,10.15999984741211,10.338800430297852,9.410099983215332,10.100000381469727,35282887,0.0,0.0
2022-08-26 00:00:00-04:00,10.550000190734863,11.420000076293945,10.100700378417969,10.699999809265137,57215368,0.0,0.0
2022-08-29 00:00:00-04:00,11.489999771118164,14.880000114440918,10.820099830627441,13.350000381469727,138793700,0.0,0.0
2022-08-30 00:00:00-04:00,14.475000381469727,15.149999618530273,11.520000457763672,12.109999656677246,108053824,0.0,0.0
2022-08-31 00:00:00-04:00,8.8100004196167,9.970000267028809,8.760000228881836,9.529999732971191,81008381,0.0,0.0
2022-09-01 00:00:00-04:00,9.069999694824219,9.399999618530273,8.619999885559082,8.710000038146973,31421690,0.0,0.0
2022-09-02 00:00:00-04:00,8.510000228881836,8.75,8.170000076293945,8.630000114440918,31243829,0.0,0.0
2022-09-06 00:00:00-04:00,7.329999923706055,7.75,6.869999885559082,7.039999961853027,32500482,0.0,0.0
2022-09-07 00:00:00-04:00,6.900000095367432,8.279399871826172,6.840000152587891,7.909999847412109,42453112,0.0,0.0
2022-09-08 00:00:00-04:00,7.613999843597412,8.260000228881836,7.550000190734863,8.239999771118164,22252334,0.0,0.0
2022-09-09 00:00:00-04:00,8.29800033569336,9.119999885559082,8.210000038146973,8.930000305175781,26147398,0.0,0.0
2022-09-12 00:00:00-04:00,8.979999542236328,9.380000114440918,8.65999984741211,9.170000076293945,20285638,0.0,0.0
2022-09-13 00:00:00-04:00,9.09000015258789,9.100000381469727,8.350000381469727,8.369999885559082,14506543,0.0,0.0
2022-09-14 00:00:00-04:00,8.449999809265137,8.989999771118164,8.010000228881836,8.760000228881836,14550540,0.0,0.0
2022-09-15 00:00:00-04:00,8.739999771118164,9.329999923706055,8.505000114440918,8.789999961853027,15408179,0.0,0.0
2022-09-16 00:00:00-04:00,8.670000076293945,8.739999771118164,8.010000228881836,8.020000457763672,15585960,0.0,0.0
2022-09-19 00:00:00-04:00,8.0,8.289999961853027,7.6717000007629395,8.029999732971191,12785254,0.0,0.0
2022-09-20 00:00:00-04:00,7.989999771118164,8.199999809265137,7.550000190734863,7.599999904632568,8696022,0.0,0.0
2022-09-21 00:00:00-04:00,7.539999961853027,7.715000152587891,7.269999980926514,7.269999980926514,8802525,0.0,0.0
2022-09-22 00:00:00-04:00,7.289999961853027,7.289999961853027,6.760000228881836,7.090000152587891,9052183,0.0,0.0
2022-09-23 00:00:00-04:00,6.78000020980835,7.119999885559082,6.5,6.670000076293945,9628079,0.0,0.0
2022-09-26 00:00:00-04:00,6.71999979019165,7.148399829864502,6.340000152587891,6.369999885559082,9577578,0.0,0.0
2022-09-27 00:00:00-04:00,6.639999866485596,6.760000228881836,6.260000228881836,6.380000114440918,7908455,0.0,0.0
2022-09-28 00:00:00-04:00,6.164999961853027,6.570000171661377,6.060100078582764,6.460000038146973,9994944,0.0,0.0
2022-09-29 00:00:00-04:00,6.46999979019165,6.565000057220459,5.820000171661377,6.190000057220459,14187722,0.0,0.0
2022-09-30 00:00:00-04:00,6.159999847412109,6.480000019073486,5.980000019073486,6.090000152587891,7677968,0.0,0.0
2022-10-03 00:00:00-04:00,6.050000190734863,6.099999904632568,5.829999923706055,5.989999771118164,6330446,0.0,0.0
2022-10-04 00:00:00-04:00,6.139999866485596,6.690000057220459,6.130000114440918,6.53000020980835,14676626,0.0,0.0
2022-10-05 00:00:00-04:00,6.324999809265137,6.349999904632568,5.900000095367432,5.96999979019165,8426469,0.0,0.0
2022-10-06 00:00:00-04:00,5.960000038146973,6.109899997711182,5.809999942779541,5.869999885559082,5995432,0.0,0.0
2022-10-07 00:00:00-04:00,5.789999961853027,5.837600231170654,5.400000095367432,5.420000076293945,6115425,0.0,0.0
2022-10-10 00:00:00-04:00,5.269999980926514,5.53000020980835,5.050000190734863,5.300000190734863,7085479,0.0,0.0
2022-10-11 00:00:00-04:00,5.199999809265137,5.329999923706055,4.860000133514404,5.050000190734863,8488028,0.0,0.0
2022-10-12 00:00:00-04:00,5.019999980926514,5.440000057220459,4.931399822235107,5.28000020980835,8892060,0.0,0.0
2022-10-13 00:00:00-04:00,5.0,5.489999771118164,4.920000076293945,5.150000095367432,8354883,0.0,0.0
2022-10-14 00:00:00-04:00,5.150000095367432,5.329999923706055,4.909999847412109,4.929999828338623,7368478,0.0,0.0
2022-10-17 00:00:00-04:00,4.929999828338623,5.300000190734863,4.929999828338623,5.170000076293945,6733745,0.0,0.0
2022-10-18 00:00:00-04:00,5.400000095367432,5.550000190734863,5.090099811553955,5.289999961853027,7975939,0.0,0.0
2022-10-19 00:00:00-04:00,5.28000020980835,5.28849983215332,4.960000038146973,5.0,7182369,0.0,0.0
2022-10-20 00:00:00-04:00,5.0,5.20989990234375,4.869999885559082,5.050000190734863,8712908,0.0,0.0
2022-10-21 00:00:00-04:00,5.0,5.019999980926514,4.539999961853027,4.670000076293945,12278140,0.0,0.0
2022-10-24 00:00:00-04:00,4.699999809265137,4.724999904632568,4.260000228881836,4.260000228881836,9155942,0.0,0.0
2022-10-25 00:00:00-04:00,4.289999961853027,5.53000020980835,4.260000228881836,5.289999961853027,51888729,0.0,0.0
2022-10-26 00:00:00-04:00,4.880000114440918,5.730000019073486,4.860000133514404,5.0,27109204,0.0,0.0
2022-10-27 00:00:00-04:00,5.159999847412109,5.425000190734863,4.970099925994873,4.980000019073486,16162389,0.0,0.0
2022-10-28 00:00:00-04:00,4.78000020980835,4.860000133514404,4.480000019073486,4.590000152587891,16014082,0.0,0.0
2022-10-31 00:00:00-04:00,4.840000152587891,5.03000020980835,4.559999942779541,4.570000171661377,17541760,0.0,0.0
2022-11-01 00:00:00-04:00,4.699999809265137,4.78000020980835,4.400000095367432,4.409999847412109,10556501,0.0,0.0
2022-11-02 00:00:00-04:00,4.385000228881836,4.419899940490723,4.019999980926514,4.039999961853027,12033648,0.0,0.0
2022-11-03 00:00:00-04:00,4.050000190734863,4.110000133514404,3.950000047683716,4.019999980926514,8260749,0.0,0.0
2022-11-04 00:00:00-04:00,4.070000171661377,4.070000171661377,3.865000009536743,3.9800000190734863,8066285,0.0,0.0
2022-11-07 00:00:00-05:00,4.010000228881836,4.03000020980835,3.7300000190734863,3.950000047683716,8769090,0.0,0.0
2022-11-08 00:00:00-05:00,3.9600000381469727,4.119999885559082,3.8499999046325684,4.0,7875507,0.0,0.0
2022-11-09 00:00:00-05:00,3.9800000190734863,3.990000009536743,3.5199999809265137,3.5399999618530273,11966344,0.0,0.0
2022-11-10 00:00:00-05:00,3.869999885559082,3.890000104904175,3.609999895095825,3.880000114440918,16181902,0.0,0.0
2022-11-11 00:00:00-05:00,3.7899999618530273,4.139999866485596,3.7200000286102295,3.950000047683716,13798985,0.0,0.0
2022-11-14 00:00:00-05:00,3.649899959564209,3.869999885559082,3.5199999809265137,3.740000009536743,25332145,0.0,0.0
2022-11-15 00:00:00-05:00,3.8299999237060547,3.940000057220459,3.6700000762939453,3.7300000190734863,14659484,0.0,0.0
2022-11-16 00:00:00-05:00,3.5999999046325684,3.619999885559082,3.4600000381469727,3.490000009536743,13075197,0.0,0.0
2022-11-17 00:00:00-05:00,3.4600000381469727,3.490000009536743,3.3299999237060547,3.450000047683716,8821845,0.0,0.0
2022-11-18 00:00:00-05:00,3.5,3.505000114440918,3.3499999046325684,3.380000114440918,6703288,0.0,0.0
2022-11-21 00:00:00-05:00,3.380000114440918,3.380000114440918,3.0399999618530273,3.109999895095825,11051384,0.0,0.0
2022-11-22 00:00:00-05:00,3.1600000858306885,3.240000009536743,3.109999895095825,3.174999952316284,7302057,0.0,0.0
2022-11-23 00:00:00-05:00,3.180000066757202,3.450000047683716,3.180000066757202,3.3299999237060547,10006527,0.0,0.0
2022-11-25 00:00:00-05:00,3.4000000953674316,3.4000000953674316,3.2200000286102295,3.240000009536743,3983875,0.0,0.0
2022-11-28 00:00:00-05:00,3.180000066757202,3.2200000286102295,2.9600000381469727,3.0399999618530273,12270435,0.0,0.0
2022-11-29 00:00:00-05:00,3.0799999237060547,3.4700000286102295,2.990000009536743,3.180000066757202,14858965,0.0,0.0
2022-11-30 00:00:00-05:00,3.1600000858306885,3.4100000858306885,3.109999895095825,3.4000000953674316,11648192,0.0,0.0
2022-12-01 00:00:00-05:00,3.4000000953674316,3.839400053024292,3.309999942779541,3.5399999618530273,28127537,0.0,0.0
